freq,unit,rskpovth,age,sex,geo,time,value
Annual,Percentage,Below 60%,Total,Females,Belgium,2011,42.6
Annual,Percentage,Below 60%,Total,Females,Belgium,2012,44.6
Annual,Percentage,Below 60%,Total,Females,Belgium,2013,38.1
Annual,Percentage,Below 60%,Total,Females,Belgium,2014,41.6
Annual,Percentage,Below 60%,Total,Females,Belgium,2015,38.0
Annual,Percentage,Below 60%,Total,Females,Belgium,2016,37.5
Annual,Percentage,Below 60%,Total,Females,Belgium,2017,35.2
Annual,Percentage,Below 60%,Total,Females,Belgium,2018,37.3
Annual,Percentage,Below 60%,Total,Females,Belgium,2019,34.1
Annual,Percentage,Below 60%,Total,Females,Belgium,2020,35.2
Annual,Percentage,Below 60%,Total,Females,Belgium,2021,33.0
Annual,Percentage,Below 60%,Total,Females,Belgium,2022,31.3
Annual,Percentage,Below 60%,Total,Females,Belgium,2023,32.8
Annual,Percentage,Below 60%,Total,Females,Belgium,2024,32.3
Annual,Percentage,Below 60%,Total,Females,Belgium,2025,31.8
Annual,Percentage,Below 60%,Total,Females,Bulgaria,2003,
Annual,Percentage,Below 60%,Total,Females,Bulgaria,2004,
Annual,Percentage,Below 60%,Total,Females,Bulgaria,2005,
Annual,Percentage,Below 60%,Total,Females,Bulgaria,2006,49.2
Annual,Percentage,Below 60%,Total,Females,Bulgaria,2007,57.1
Annual,Percentage,Below 60%,Total,Females,Bulgaria,2008,33.8
Annual,Percentage,Below 60%,Total,Females,Bulgaria,2009,25.7
Annual,Percentage,Below 60%,Total,Females,Bulgaria,2010,22.4
Annual,Percentage,Below 60%,Total,Females,Bulgaria,2011,27.5
Annual,Percentage,Below 60%,Total,Females,Bulgaria,2012,48.9
Annual,Percentage,Below 60%,Total,Females,Bulgaria,2013,42.8
Annual,Percentage,Below 60%,Total,Females,Bulgaria,2014,42.4
Annual,Percentage,Below 60%,Total,Females,Bulgaria,2015,47.1
Annual,Percentage,Below 60%,Total,Females,Bulgaria,2016,56.9
Annual,Percentage,Below 60%,Total,Females,Bulgaria,2017,52.5
Annual,Percentage,Below 60%,Total,Females,Bulgaria,2018,52.5
Annual,Percentage,Below 60%,Total,Females,Bulgaria,2019,50.9
Annual,Percentage,Below 60%,Total,Females,Bulgaria,2020,43.9
Annual,Percentage,Below 60%,Total,Females,Bulgaria,2021,39.5
Annual,Percentage,Below 60%,Total,Females,Bulgaria,2022,52.5
Annual,Percentage,Below 60%,Total,Females,Bulgaria,2023,39.2
Annual,Percentage,Below 60%,Total,Females,Bulgaria,2024,29.1
Annual,Percentage,Below 60%,Total,Females,Bulgaria,2025,26.9
Annual,Percentage,Below 60%,Total,Females,Czechia,2003,
Annual,Percentage,Below 60%,Total,Females,Czechia,2004,
Annual,Percentage,Below 60%,Total,Females,Czechia,2005,37.6
Annual,Percentage,Below 60%,Total,Females,Czechia,2006,40.5
Annual,Percentage,Below 60%,Total,Females,Czechia,2007,40.4
Annual,Percentage,Below 60%,Total,Females,Czechia,2008,49.7
Annual,Percentage,Below 60%,Total,Females,Czechia,2009,45.1
Annual,Percentage,Below 60%,Total,Females,Czechia,2010,53.2
Annual,Percentage,Below 60%,Total,Females,Czechia,2011,45.5
Annual,Percentage,Below 60%,Total,Females,Czechia,2012,49.2
Annual,Percentage,Below 60%,Total,Females,Czechia,2013,52.7
Annual,Percentage,Below 60%,Total,Females,Czechia,2014,45.4
Annual,Percentage,Below 60%,Total,Females,Czechia,2015,49.6
Annual,Percentage,Below 60%,Total,Females,Czechia,2016,46.2
Annual,Percentage,Below 60%,Total,Females,Czechia,2017,43.8
Annual,Percentage,Below 60%,Total,Females,Czechia,2018,42.3
Annual,Percentage,Below 60%,Total,Females,Czechia,2019,38.7
Annual,Percentage,Below 60%,Total,Females,Czechia,2020,39.7
Annual,Percentage,Below 60%,Total,Females,Czechia,2021,36.6
Annual,Percentage,Below 60%,Total,Females,Czechia,2022,37.3
Annual,Percentage,Below 60%,Total,Females,Czechia,2023,47.8
Annual,Percentage,Below 60%,Total,Females,Czechia,2024,47.8
Annual,Percentage,Below 60%,Total,Females,Czechia,2025,42.1
Annual,Percentage,Below 60%,Total,Females,Denmark,2003,
Annual,Percentage,Below 60%,Total,Females,Denmark,2004,
Annual,Percentage,Below 60%,Total,Females,Denmark,2005,55.6
Annual,Percentage,Below 60%,Total,Females,Denmark,2006,65.3
Annual,Percentage,Below 60%,Total,Females,Denmark,2007,59.7
Annual,Percentage,Below 60%,Total,Females,Denmark,2008,61.2
Annual,Percentage,Below 60%,Total,Females,Denmark,2009,72.6
Annual,Percentage,Below 60%,Total,Females,Denmark,2010,72.0
Annual,Percentage,Below 60%,Total,Females,Denmark,2011,69.2
Annual,Percentage,Below 60%,Total,Females,Denmark,2012,69.0
Annual,Percentage,Below 60%,Total,Females,Denmark,2013,72.9
Annual,Percentage,Below 60%,Total,Females,Denmark,2014,65.2
Annual,Percentage,Below 60%,Total,Females,Denmark,2015,63.5
Annual,Percentage,Below 60%,Total,Females,Denmark,2016,70.6
Annual,Percentage,Below 60%,Total,Females,Denmark,2017,72.5
Annual,Percentage,Below 60%,Total,Females,Denmark,2018,68.9
Annual,Percentage,Below 60%,Total,Females,Denmark,2019,72.4
Annual,Percentage,Below 60%,Total,Females,Denmark,2020,68.8
Annual,Percentage,Below 60%,Total,Females,Denmark,2021,72.4
Annual,Percentage,Below 60%,Total,Females,Denmark,2022,71.2
Annual,Percentage,Below 60%,Total,Females,Denmark,2023,70.7
Annual,Percentage,Below 60%,Total,Females,Denmark,2024,64.5
Annual,Percentage,Below 60%,Total,Females,Denmark,2025,68.8
Annual,Percentage,Below 60%,Total,Females,Germany,2003,
Annual,Percentage,Below 60%,Total,Females,Germany,2004,
Annual,Percentage,Below 60%,Total,Females,Germany,2005,
Annual,Percentage,Below 60%,Total,Females,Germany,2006,
Annual,Percentage,Below 60%,Total,Females,Germany,2007,
Annual,Percentage,Below 60%,Total,Females,Germany,2008,
Annual,Percentage,Below 60%,Total,Females,Germany,2009,
Annual,Percentage,Below 60%,Total,Females,Germany,2010,44.5
Annual,Percentage,Below 60%,Total,Females,Germany,2011,49.1
Annual,Percentage,Below 60%,Total,Females,Germany,2012,53.3
Annual,Percentage,Below 60%,Total,Females,Germany,2013,52.1
Annual,Percentage,Below 60%,Total,Females,Germany,2014,57.6
Annual,Percentage,Below 60%,Total,Females,Germany,2015,54.6
Annual,Percentage,Below 60%,Total,Females,Germany,2016,51.5
Annual,Percentage,Below 60%,Total,Females,Germany,2017,49.5
Annual,Percentage,Below 60%,Total,Females,Germany,2018,50.7
Annual,Percentage,Below 60%,Total,Females,Germany,2019,52.2
Annual,Percentage,Below 60%,Total,Females,Germany,2020,40.5
Annual,Percentage,Below 60%,Total,Females,Germany,2021,43.0
Annual,Percentage,Below 60%,Total,Females,Germany,2022,43.2
Annual,Percentage,Below 60%,Total,Females,Germany,2023,45.7
Annual,Percentage,Below 60%,Total,Females,Germany,2024,39.4
Annual,Percentage,Below 60%,Total,Females,Germany,2025,37.4
Annual,Percentage,Below 60%,Total,Females,Estonia,2003,
Annual,Percentage,Below 60%,Total,Females,Estonia,2004,
Annual,Percentage,Below 60%,Total,Females,Estonia,2005,31.8
Annual,Percentage,Below 60%,Total,Females,Estonia,2006,29.6
Annual,Percentage,Below 60%,Total,Females,Estonia,2007,18.3
Annual,Percentage,Below 60%,Total,Females,Estonia,2008,12.2
Annual,Percentage,Below 60%,Total,Females,Estonia,2009,12.5
Annual,Percentage,Below 60%,Total,Females,Estonia,2010,23.7
Annual,Percentage,Below 60%,Total,Females,Estonia,2011,27.4
Annual,Percentage,Below 60%,Total,Females,Estonia,2012,31.8
Annual,Percentage,Below 60%,Total,Females,Estonia,2013,27.8
Annual,Percentage,Below 60%,Total,Females,Estonia,2014,28.0
Annual,Percentage,Below 60%,Total,Females,Estonia,2015,22.4
Annual,Percentage,Below 60%,Total,Females,Estonia,2016,16.8
Annual,Percentage,Below 60%,Total,Females,Estonia,2017,15.4
Annual,Percentage,Below 60%,Total,Females,Estonia,2018,13.5
Annual,Percentage,Below 60%,Total,Females,Estonia,2019,13.7
Annual,Percentage,Below 60%,Total,Females,Estonia,2020,13.9
Annual,Percentage,Below 60%,Total,Females,Estonia,2021,15.1
Annual,Percentage,Below 60%,Total,Females,Estonia,2022,14.2
Annual,Percentage,Below 60%,Total,Females,Estonia,2023,25.1
Annual,Percentage,Below 60%,Total,Females,Estonia,2024,27.8
Annual,Percentage,Below 60%,Total,Females,Estonia,2025,31.2
Annual,Percentage,Below 60%,Total,Females,Ireland,2003,26.6
Annual,Percentage,Below 60%,Total,Females,Ireland,2004,6.7
Annual,Percentage,Below 60%,Total,Females,Ireland,2005,8.3
Annual,Percentage,Below 60%,Total,Females,Ireland,2006,8.0
Annual,Percentage,Below 60%,Total,Females,Ireland,2007,11.9
Annual,Percentage,Below 60%,Total,Females,Ireland,2008,12.1
Annual,Percentage,Below 60%,Total,Females,Ireland,2009,15.7
Annual,Percentage,Below 60%,Total,Females,Ireland,2010,24.4
Annual,Percentage,Below 60%,Total,Females,Ireland,2011,24.9
Annual,Percentage,Below 60%,Total,Females,Ireland,2012,26.1
Annual,Percentage,Below 60%,Total,Females,Ireland,2013,19.9
Annual,Percentage,Below 60%,Total,Females,Ireland,2014,27.5
Annual,Percentage,Below 60%,Total,Females,Ireland,2015,19.7
Annual,Percentage,Below 60%,Total,Females,Ireland,2016,18.3
Annual,Percentage,Below 60%,Total,Females,Ireland,2017,20.7
Annual,Percentage,Below 60%,Total,Females,Ireland,2018,12.4
Annual,Percentage,Below 60%,Total,Females,Ireland,2019,19.1
Annual,Percentage,Below 60%,Total,Females,Ireland,2020,17.1
Annual,Percentage,Below 60%,Total,Females,Ireland,2021,9.4
Annual,Percentage,Below 60%,Total,Females,Ireland,2022,14.0
Annual,Percentage,Below 60%,Total,Females,Ireland,2023,21.8
Annual,Percentage,Below 60%,Total,Females,Ireland,2024,15.8
Annual,Percentage,Below 60%,Total,Females,Ireland,2025,15.7
Annual,Percentage,Below 60%,Total,Females,Greece,2003,
Annual,Percentage,Below 60%,Total,Females,Greece,2004,73.2
Annual,Percentage,Below 60%,Total,Females,Greece,2005,67.7
Annual,Percentage,Below 60%,Total,Females,Greece,2006,69.7
Annual,Percentage,Below 60%,Total,Females,Greece,2007,66.9
Annual,Percentage,Below 60%,Total,Females,Greece,2008,66.5
Annual,Percentage,Below 60%,Total,Females,Greece,2009,68.7
Annual,Percentage,Below 60%,Total,Females,Greece,2010,68.0
Annual,Percentage,Below 60%,Total,Females,Greece,2011,79.2
Annual,Percentage,Below 60%,Total,Females,Greece,2012,91.5
Annual,Percentage,Below 60%,Total,Females,Greece,2013,93.1
Annual,Percentage,Below 60%,Total,Females,Greece,2014,93.1
Annual,Percentage,Below 60%,Total,Females,Greece,2015,94.0
Annual,Percentage,Below 60%,Total,Females,Greece,2016,91.9
Annual,Percentage,Below 60%,Total,Females,Greece,2017,89.9
Annual,Percentage,Below 60%,Total,Females,Greece,2018,90.8
Annual,Percentage,Below 60%,Total,Females,Greece,2019,88.5
Annual,Percentage,Below 60%,Total,Females,Greece,2020,83.8
Annual,Percentage,Below 60%,Total,Females,Greece,2021,77.2
Annual,Percentage,Below 60%,Total,Females,Greece,2022,86.2
Annual,Percentage,Below 60%,Total,Females,Greece,2023,87.7
Annual,Percentage,Below 60%,Total,Females,Greece,2024,90.4
Annual,Percentage,Below 60%,Total,Females,Greece,2025,84.1
Annual,Percentage,Below 60%,Total,Females,Spain,2003,
Annual,Percentage,Below 60%,Total,Females,Spain,2004,15.6
Annual,Percentage,Below 60%,Total,Females,Spain,2005,15.6
Annual,Percentage,Below 60%,Total,Females,Spain,2006,24.8
Annual,Percentage,Below 60%,Total,Females,Spain,2007,26.6
Annual,Percentage,Below 60%,Total,Females,Spain,2008,31.3
Annual,Percentage,Below 60%,Total,Females,Spain,2009,34.6
Annual,Percentage,Below 60%,Total,Females,Spain,2010,35.4
Annual,Percentage,Below 60%,Total,Females,Spain,2011,35.3
Annual,Percentage,Below 60%,Total,Females,Spain,2012,40.3
Annual,Percentage,Below 60%,Total,Females,Spain,2013,38.0
Annual,Percentage,Below 60%,Total,Females,Spain,2014,39.4
Annual,Percentage,Below 60%,Total,Females,Spain,2015,37.5
Annual,Percentage,Below 60%,Total,Females,Spain,2016,37.6
Annual,Percentage,Below 60%,Total,Females,Spain,2017,37.3
Annual,Percentage,Below 60%,Total,Females,Spain,2018,34.0
Annual,Percentage,Below 60%,Total,Females,Spain,2019,31.9
Annual,Percentage,Below 60%,Total,Females,Spain,2020,31.4
Annual,Percentage,Below 60%,Total,Females,Spain,2021,36.0
Annual,Percentage,Below 60%,Total,Females,Spain,2022,36.3
Annual,Percentage,Below 60%,Total,Females,Spain,2023,31.9
Annual,Percentage,Below 60%,Total,Females,Spain,2024,29.8
Annual,Percentage,Below 60%,Total,Females,Spain,2025,28.3
Annual,Percentage,Below 60%,Total,Females,France,2003,
Annual,Percentage,Below 60%,Total,Females,France,2004,19.4
Annual,Percentage,Below 60%,Total,Females,France,2005,17.4
Annual,Percentage,Below 60%,Total,Females,France,2006,22.9
Annual,Percentage,Below 60%,Total,Females,France,2007,18.8
Annual,Percentage,Below 60%,Total,Females,France,2008,16.8
Annual,Percentage,Below 60%,Total,Females,France,2009,16.3
Annual,Percentage,Below 60%,Total,Females,France,2010,22.2
Annual,Percentage,Below 60%,Total,Females,France,2011,22.3
Annual,Percentage,Below 60%,Total,Females,France,2012,22.0
Annual,Percentage,Below 60%,Total,Females,France,2013,22.8
Annual,Percentage,Below 60%,Total,Females,France,2014,21.4
Annual,Percentage,Below 60%,Total,Females,France,2015,21.8
Annual,Percentage,Below 60%,Total,Females,France,2016,22.7
Annual,Percentage,Below 60%,Total,Females,France,2017,20.3
Annual,Percentage,Below 60%,Total,Females,France,2018,20.9
Annual,Percentage,Below 60%,Total,Females,France,2019,22.1
Annual,Percentage,Below 60%,Total,Females,France,2020,25.2
Annual,Percentage,Below 60%,Total,Females,France,2021,
Annual,Percentage,Below 60%,Total,Females,France,2022,25.8
Annual,Percentage,Below 60%,Total,Females,France,2023,28.6
Annual,Percentage,Below 60%,Total,Females,France,2024,26.9
Annual,Percentage,Below 60%,Total,Females,France,2025,26.1
Annual,Percentage,Below 60%,Total,Females,Croatia,2003,
Annual,Percentage,Below 60%,Total,Females,Croatia,2004,
Annual,Percentage,Below 60%,Total,Females,Croatia,2005,
Annual,Percentage,Below 60%,Total,Females,Croatia,2006,
Annual,Percentage,Below 60%,Total,Females,Croatia,2007,
Annual,Percentage,Below 60%,Total,Females,Croatia,2008,
Annual,Percentage,Below 60%,Total,Females,Croatia,2009,
Annual,Percentage,Below 60%,Total,Females,Croatia,2010,48.4
Annual,Percentage,Below 60%,Total,Females,Croatia,2011,30.9
Annual,Percentage,Below 60%,Total,Females,Croatia,2012,28.6
Annual,Percentage,Below 60%,Total,Females,Croatia,2013,35.2
Annual,Percentage,Below 60%,Total,Females,Croatia,2014,29.8
Annual,Percentage,Below 60%,Total,Females,Croatia,2015,32.1
Annual,Percentage,Below 60%,Total,Females,Croatia,2016,30.5
Annual,Percentage,Below 60%,Total,Females,Croatia,2017,27.6
Annual,Percentage,Below 60%,Total,Females,Croatia,2018,25.7
Annual,Percentage,Below 60%,Total,Females,Croatia,2019,23.6
Annual,Percentage,Below 60%,Total,Females,Croatia,2020,21.2
Annual,Percentage,Below 60%,Total,Females,Croatia,2021,22.0
Annual,Percentage,Below 60%,Total,Females,Croatia,2022,19.9
Annual,Percentage,Below 60%,Total,Females,Croatia,2023,20.4
Annual,Percentage,Below 60%,Total,Females,Croatia,2024,16.7
Annual,Percentage,Below 60%,Total,Females,Croatia,2025,15.0
Annual,Percentage,Below 60%,Total,Females,Italy,2003,
Annual,Percentage,Below 60%,Total,Females,Italy,2004,39.2
Annual,Percentage,Below 60%,Total,Females,Italy,2005,40.0
Annual,Percentage,Below 60%,Total,Females,Italy,2006,38.7
Annual,Percentage,Below 60%,Total,Females,Italy,2007,26.7
Annual,Percentage,Below 60%,Total,Females,Italy,2008,28.2
Annual,Percentage,Below 60%,Total,Females,Italy,2009,28.3
Annual,Percentage,Below 60%,Total,Females,Italy,2010,29.6
Annual,Percentage,Below 60%,Total,Females,Italy,2011,31.6
Annual,Percentage,Below 60%,Total,Females,Italy,2012,30.5
Annual,Percentage,Below 60%,Total,Females,Italy,2013,32.9
Annual,Percentage,Below 60%,Total,Females,Italy,2014,31.6
Annual,Percentage,Below 60%,Total,Females,Italy,2015,31.7
Annual,Percentage,Below 60%,Total,Females,Italy,2016,36.5
Annual,Percentage,Below 60%,Total,Females,Italy,2017,32.7
Annual,Percentage,Below 60%,Total,Females,Italy,2018,32.7
Annual,Percentage,Below 60%,Total,Females,Italy,2019,34.3
Annual,Percentage,Below 60%,Total,Females,Italy,2020,28.9
Annual,Percentage,Below 60%,Total,Females,Italy,2021,29.2
Annual,Percentage,Below 60%,Total,Females,Italy,2022,24.7
Annual,Percentage,Below 60%,Total,Females,Italy,2023,21.2
Annual,Percentage,Below 60%,Total,Females,Italy,2024,21.7
Annual,Percentage,Below 60%,Total,Females,Italy,2025,22.4
Annual,Percentage,Below 60%,Total,Females,Cyprus,2003,
Annual,Percentage,Below 60%,Total,Females,Cyprus,2004,
Annual,Percentage,Below 60%,Total,Females,Cyprus,2005,29.0
Annual,Percentage,Below 60%,Total,Females,Cyprus,2006,11.4
Annual,Percentage,Below 60%,Total,Females,Cyprus,2007,8.4
Annual,Percentage,Below 60%,Total,Females,Cyprus,2008,6.3
Annual,Percentage,Below 60%,Total,Females,Cyprus,2009,9.0
Annual,Percentage,Below 60%,Total,Females,Cyprus,2010,9.7
Annual,Percentage,Below 60%,Total,Females,Cyprus,2011,10.1
Annual,Percentage,Below 60%,Total,Females,Cyprus,2012,11.6
Annual,Percentage,Below 60%,Total,Females,Cyprus,2013,11.7
Annual,Percentage,Below 60%,Total,Females,Cyprus,2014,15.6
Annual,Percentage,Below 60%,Total,Females,Cyprus,2015,13.1
Annual,Percentage,Below 60%,Total,Females,Cyprus,2016,13.0
Annual,Percentage,Below 60%,Total,Females,Cyprus,2017,11.7
Annual,Percentage,Below 60%,Total,Females,Cyprus,2018,6.8
Annual,Percentage,Below 60%,Total,Females,Cyprus,2019,10.9
Annual,Percentage,Below 60%,Total,Females,Cyprus,2020,5.2
Annual,Percentage,Below 60%,Total,Females,Cyprus,2021,7.7
Annual,Percentage,Below 60%,Total,Females,Cyprus,2022,10.8
Annual,Percentage,Below 60%,Total,Females,Cyprus,2023,7.7
Annual,Percentage,Below 60%,Total,Females,Cyprus,2024,9.0
Annual,Percentage,Below 60%,Total,Females,Cyprus,2025,6.9
Annual,Percentage,Below 60%,Total,Females,Latvia,2003,
Annual,Percentage,Below 60%,Total,Females,Latvia,2004,
Annual,Percentage,Below 60%,Total,Females,Latvia,2005,42.5
Annual,Percentage,Below 60%,Total,Females,Latvia,2006,35.0
Annual,Percentage,Below 60%,Total,Females,Latvia,2007,33.4
Annual,Percentage,Below 60%,Total,Females,Latvia,2008,29.3
Annual,Percentage,Below 60%,Total,Females,Latvia,2009,30.0
Annual,Percentage,Below 60%,Total,Females,Latvia,2010,32.4
Annual,Percentage,Below 60%,Total,Females,Latvia,2011,37.9
Annual,Percentage,Below 60%,Total,Females,Latvia,2012,37.2
Annual,Percentage,Below 60%,Total,Females,Latvia,2013,39.4
Annual,Percentage,Below 60%,Total,Females,Latvia,2014,33.1
Annual,Percentage,Below 60%,Total,Females,Latvia,2015,26.2
Annual,Percentage,Below 60%,Total,Females,Latvia,2016,26.4
Annual,Percentage,Below 60%,Total,Females,Latvia,2017,24.8
Annual,Percentage,Below 60%,Total,Females,Latvia,2018,23.7
Annual,Percentage,Below 60%,Total,Females,Latvia,2019,18.9
Annual,Percentage,Below 60%,Total,Females,Latvia,2020,17.6
Annual,Percentage,Below 60%,Total,Females,Latvia,2021,17.1
Annual,Percentage,Below 60%,Total,Females,Latvia,2022,20.8
Annual,Percentage,Below 60%,Total,Females,Latvia,2023,26.8
Annual,Percentage,Below 60%,Total,Females,Latvia,2024,25.8
Annual,Percentage,Below 60%,Total,Females,Latvia,2025,22.1
Annual,Percentage,Below 60%,Total,Females,Lithuania,2003,
Annual,Percentage,Below 60%,Total,Females,Lithuania,2004,
Annual,Percentage,Below 60%,Total,Females,Lithuania,2005,29.3
Annual,Percentage,Below 60%,Total,Females,Lithuania,2006,26.1
Annual,Percentage,Below 60%,Total,Females,Lithuania,2007,19.4
Annual,Percentage,Below 60%,Total,Females,Lithuania,2008,19.5
Annual,Percentage,Below 60%,Total,Females,Lithuania,2009,20.2
Annual,Percentage,Below 60%,Total,Females,Lithuania,2010,38.9
Annual,Percentage,Below 60%,Total,Females,Lithuania,2011,38.4
Annual,Percentage,Below 60%,Total,Females,Lithuania,2012,36.3
Annual,Percentage,Below 60%,Total,Females,Lithuania,2013,29.5
Annual,Percentage,Below 60%,Total,Females,Lithuania,2014,28.0
Annual,Percentage,Below 60%,Total,Females,Lithuania,2015,34.5
Annual,Percentage,Below 60%,Total,Females,Lithuania,2016,30.3
Annual,Percentage,Below 60%,Total,Females,Lithuania,2017,26.0
Annual,Percentage,Below 60%,Total,Females,Lithuania,2018,21.8
Annual,Percentage,Below 60%,Total,Females,Lithuania,2019,17.4
Annual,Percentage,Below 60%,Total,Females,Lithuania,2020,11.4
Annual,Percentage,Below 60%,Total,Females,Lithuania,2021,11.3
Annual,Percentage,Below 60%,Total,Females,Lithuania,2022,12.4
Annual,Percentage,Below 60%,Total,Females,Lithuania,2023,19.3
Annual,Percentage,Below 60%,Total,Females,Lithuania,2024,17.6
Annual,Percentage,Below 60%,Total,Females,Lithuania,2025,15.9
Annual,Percentage,Below 60%,Total,Females,Luxembourg,2003,22.5
Annual,Percentage,Below 60%,Total,Females,Luxembourg,2004,23.6
Annual,Percentage,Below 60%,Total,Females,Luxembourg,2005,21.4
Annual,Percentage,Below 60%,Total,Females,Luxembourg,2006,29.0
Annual,Percentage,Below 60%,Total,Females,Luxembourg,2007,23.3
Annual,Percentage,Below 60%,Total,Females,Luxembourg,2008,21.5
Annual,Percentage,Below 60%,Total,Females,Luxembourg,2009,21.5
Annual,Percentage,Below 60%,Total,Females,Luxembourg,2010,25.6
Annual,Percentage,Below 60%,Total,Females,Luxembourg,2011,24.6
Annual,Percentage,Below 60%,Total,Females,Luxembourg,2012,24.3
Annual,Percentage,Below 60%,Total,Females,Luxembourg,2013,25.1
Annual,Percentage,Below 60%,Total,Females,Luxembourg,2014,31.6
Annual,Percentage,Below 60%,Total,Females,Luxembourg,2015,28.3
Annual,Percentage,Below 60%,Total,Females,Luxembourg,2016,31.5
Annual,Percentage,Below 60%,Total,Females,Luxembourg,2017,34.2
Annual,Percentage,Below 60%,Total,Females,Luxembourg,2018,40.5
Annual,Percentage,Below 60%,Total,Females,Luxembourg,2019,36.8
Annual,Percentage,Below 60%,Total,Females,Luxembourg,2020,33.8
Annual,Percentage,Below 60%,Total,Females,Luxembourg,2021,18.2
Annual,Percentage,Below 60%,Total,Females,Luxembourg,2022,26.7
Annual,Percentage,Below 60%,Total,Females,Luxembourg,2023,39.2
Annual,Percentage,Below 60%,Total,Females,Luxembourg,2024,29.0
Annual,Percentage,Below 60%,Total,Females,Luxembourg,2025,29.4
Annual,Percentage,Below 60%,Total,Females,Hungary,2003,
Annual,Percentage,Below 60%,Total,Females,Hungary,2004,
Annual,Percentage,Below 60%,Total,Females,Hungary,2005,46.7
Annual,Percentage,Below 60%,Total,Females,Hungary,2006,40.2
Annual,Percentage,Below 60%,Total,Females,Hungary,2007,41.5
Annual,Percentage,Below 60%,Total,Females,Hungary,2008,43.3
Annual,Percentage,Below 60%,Total,Females,Hungary,2009,37.6
Annual,Percentage,Below 60%,Total,Females,Hungary,2010,37.7
Annual,Percentage,Below 60%,Total,Females,Hungary,2011,41.5
Annual,Percentage,Below 60%,Total,Females,Hungary,2012,39.9
Annual,Percentage,Below 60%,Total,Females,Hungary,2013,40.7
Annual,Percentage,Below 60%,Total,Females,Hungary,2014,37.8
Annual,Percentage,Below 60%,Total,Females,Hungary,2015,31.3
Annual,Percentage,Below 60%,Total,Females,Hungary,2016,34.9
Annual,Percentage,Below 60%,Total,Females,Hungary,2017,50.1
Annual,Percentage,Below 60%,Total,Females,Hungary,2018,47.7
Annual,Percentage,Below 60%,Total,Females,Hungary,2019,17.3
Annual,Percentage,Below 60%,Total,Females,Hungary,2020,10.7
Annual,Percentage,Below 60%,Total,Females,Hungary,2021,13.4
Annual,Percentage,Below 60%,Total,Females,Hungary,2022,36.3
Annual,Percentage,Below 60%,Total,Females,Hungary,2023,28.6
Annual,Percentage,Below 60%,Total,Females,Hungary,2024,35.3
Annual,Percentage,Below 60%,Total,Females,Hungary,2025,21.2
Annual,Percentage,Below 60%,Total,Females,Malta,2003,
Annual,Percentage,Below 60%,Total,Females,Malta,2004,
Annual,Percentage,Below 60%,Total,Females,Malta,2005,6.9
Annual,Percentage,Below 60%,Total,Females,Malta,2006,10.3
Annual,Percentage,Below 60%,Total,Females,Malta,2007,11.6
Annual,Percentage,Below 60%,Total,Females,Malta,2008,12.4
Annual,Percentage,Below 60%,Total,Females,Malta,2009,10.9
Annual,Percentage,Below 60%,Total,Females,Malta,2010,13.6
Annual,Percentage,Below 60%,Total,Females,Malta,2011,12.3
Annual,Percentage,Below 60%,Total,Females,Malta,2012,11.8
Annual,Percentage,Below 60%,Total,Females,Malta,2013,11.2
Annual,Percentage,Below 60%,Total,Females,Malta,2014,5.6
Annual,Percentage,Below 60%,Total,Females,Malta,2015,4.8
Annual,Percentage,Below 60%,Total,Females,Malta,2016,5.3
Annual,Percentage,Below 60%,Total,Females,Malta,2017,4.6
Annual,Percentage,Below 60%,Total,Females,Malta,2018,5.0
Annual,Percentage,Below 60%,Total,Females,Malta,2019,7.2
Annual,Percentage,Below 60%,Total,Females,Malta,2020,8.3
Annual,Percentage,Below 60%,Total,Females,Malta,2021,9.7
Annual,Percentage,Below 60%,Total,Females,Malta,2022,10.5
Annual,Percentage,Below 60%,Total,Females,Malta,2023,21.9
Annual,Percentage,Below 60%,Total,Females,Malta,2024,20.3
Annual,Percentage,Below 60%,Total,Females,Malta,2025,16.7
Annual,Percentage,Below 60%,Total,Females,Netherlands,2003,
Annual,Percentage,Below 60%,Total,Females,Netherlands,2004,
Annual,Percentage,Below 60%,Total,Females,Netherlands,2005,54.9
Annual,Percentage,Below 60%,Total,Females,Netherlands,2006,53.5
Annual,Percentage,Below 60%,Total,Females,Netherlands,2007,59.4
Annual,Percentage,Below 60%,Total,Females,Netherlands,2008,45.8
Annual,Percentage,Below 60%,Total,Females,Netherlands,2009,40.9
Annual,Percentage,Below 60%,Total,Females,Netherlands,2010,44.2
Annual,Percentage,Below 60%,Total,Females,Netherlands,2011,44.1
Annual,Percentage,Below 60%,Total,Females,Netherlands,2012,47.5
Annual,Percentage,Below 60%,Total,Females,Netherlands,2013,49.2
Annual,Percentage,Below 60%,Total,Females,Netherlands,2014,50.5
Annual,Percentage,Below 60%,Total,Females,Netherlands,2015,51.9
Annual,Percentage,Below 60%,Total,Females,Netherlands,2016,42.3
Annual,Percentage,Below 60%,Total,Females,Netherlands,2017,39.4
Annual,Percentage,Below 60%,Total,Females,Netherlands,2018,39.5
Annual,Percentage,Below 60%,Total,Females,Netherlands,2019,38.7
Annual,Percentage,Below 60%,Total,Females,Netherlands,2020,33.6
Annual,Percentage,Below 60%,Total,Females,Netherlands,2021,35.7
Annual,Percentage,Below 60%,Total,Females,Netherlands,2022,41.4
Annual,Percentage,Below 60%,Total,Females,Netherlands,2023,34.1
